시도	시군구	읍면동	주택유형	단지명	소재지	입주시기	총세대수	매매시세(3.3㎡)	분양가(3.3㎡)	시공사	lon	lat
경남	창원시	진해구	아파트	창원메가시티자이앤위브	경남 창원시 진해구 여좌동 843-1	2028-12	2638	0	1402	두산건설(주),지에스건설(주),금호건설(주)	128.670408	35.1538714
경남	김해시	삼계동	아파트	쌍용더플래티넘삼계	경남 김해시 삼계동 1564	2025-01	253	0	1397	쌍용건설(주)	128.862461947716	35.2754941032524
경남	양산시	덕계동	아파트	트리마제양산2단지	경남 양산시 덕계동 1580-2	2024-07	403	1247	1382	두산중공업(주)	129.1591127	35.3739744
제주	서귀포시	동홍동	아파트	동홍위더스빌31차	제주 서귀포시 동홍동 112-1	2019-03	46	0	1381	(주)제이엔에스	126.56985954360668	33.25719550860506
경남	양산시	동면	아파트	더샵남양산센텀포레	경남 양산시 동면 석산리 1537	2024-08	832	1312	1381	(주)포스코건설	129.0298421	35.3134694
경남	양산시	덕계동	아파트	양산5차비스타동원솔라스타	경남 양산시 덕계동 1050	2025-08	311	0	1375	동원개발	129.148959431434	35.3742173314989
경북	안동시	용상동	아파트	트리븐안동	경북 안동시 용상동 46-1	2028-12	418	0	1374	두산에너빌리티(주)	128.7555205	36.5594842
경북	경산시	중산동	아파트	중산코오롱하늘채더퍼스트	경북 경산시 중산동 693	2021-03	1184	1550	1373	코오롱글로벌(주)	128.72425743568334	35.83375991118029
제주	제주시	삼양이동	아파트	삼화다온펠리스	제주 제주시 삼양이동 2142-1	2019-08	72	0	1369	없음	126.578692316799	33.5209660407716
제주	제주시	외도일동	아파트	외도해담은	제주 제주시 외도일동 485-3	2021-08	65	0	1368	대림종합건설주식회사	126.433823116183	33.4894417170296
경북	경산시	중방동	아파트	중방스타힐스	경북 경산시 중방동 914	2023-09	960	1271	1350	(주)서희건설	128.7326451	35.8272666
경북	경산시	압량읍	아파트	경산아이파크	경북 경산시 압량읍 부적리 808	2024-04	977	1152	1334	HDC현대산업개발(주)	128.7670658	35.8437011
경남	진주시	가좌동	아파트	신진주라비에데시앙	경남 진주시 가좌동 2092	2024-04	810	0	1332	주식회사태영건설	128.122602	35.1534346
경남	양산시	덕계동	아파트	트리마제양산1단지	경남 양산시 덕계동 1579-1	2024-07	1066	1266	1328	두산중공업(주)	129.1590768	35.3765446
경남	창원시	마산회원구	아파트	창원롯데캐슬하버팰리스	경남 창원시 마산회원구 양덕동 165-7	2025-01	981	0	1327	롯데건설(주)	128.5904738	35.2232325
경북	구미시	도량동	아파트	구미그랑포레데시앙1단지	경북 구미시 도량동 165	2027-03	1350	0	1327	(주)태영건설	128.329055	36.1486117
경남	진주시	가좌동	아파트	신진주역세권우미린더시그니처	경남 진주시 가좌동 1986	2024-06	828	0	1322	(주)우미개발	128.1093215	35.1508947
제주	제주시	화북이동	아파트	화북세원멤버스	제주 제주시 화북이동 5762	2023-09	53	0	1321	없음	126.5607253	33.5077655
제주	제주시	도두일동	아파트	도두네오하임B	제주 제주시 도두일동 2619-2	2017-06	64	1338	1320	네오종합건설(주)	126.46421304865233	33.5038816334952
경남	창원시	의창구	아파트	힐스테이트아티움시티	경남 창원시 의창구 팔용동 35-1	2020-05	1186	1529	1318	현대건설(주)	128.64141416595916	35.235915472566106
제주	제주시	애월읍	아파트	하귀푸르미르	제주 제주시 애월읍 하귀2리 3026	2022-12	41	0	1312	상익건설 주식회사	126.404403	33.4795463
경남	창원시	의창구	아파트	창원중동유니시티1단지	경남 창원시 의창구 중동 790	2019-06	1803	2419	1308	㈜태영건설, ㈜대저건설, 청호건설(주), ㈜반도건설, 중앙건설(주), 우람종합건설(주)	128.62533677098824	35.25413219872559
경남	창원시	의창구	아파트	창원중동유니시티2단지	경남 창원시 의창구 중동 785	2019-06	1064	2314	1308	㈜태영건설, ㈜대저건설, 청호건설(주), ㈜반도건설, 중앙건설(주), 우람종합건설(주)	128.62726552848133	35.25656435730422
경남	창원시	의창구	아파트	창원중동유니시티4단지	경남 창원시 의창구 중동 788	2019-12	1768	2408	1308	(주)태영건설,(주)대저건설,청호건설(주),(주)반도건설,중앙건설(주),우람종합건설(주)	128.63141041266942	35.25430053862013
경남	창원시	의창구	아파트	창원중동유니시티3단지	경남 창원시 의창구 중동 786	2019-12	1465	2266	1308	(주)태영건설,(주)대저건설,청호건설(주),(주)반도건설,중앙건설(주),우람종합건설(주)	128.63042531866228	35.25674937254204
경북	경주시	용강동	아파트	경주뉴센트로에일린의뜰	경북 경주시 용강동 1612	2023-06	795	1422	1305	아이에스동서(주)	129.2290861	35.8870984
경남	통영시	광도면	아파트	힐스테이트통영	경남 통영시 광도면 죽림리 1613	2025-04	784	0	1300	현대엔지니어링(주)	128.4096882	34.8813402
경북	안동시	용상동	아파트	안동용상하늘채리버스카이	경북 안동시 용상동 494	2027-10	548	0	1300	코오롱글로벌(주)	128.768085	36.5495123
경북	영주시	상망동	아파트	영주자이시그니처	경북 영주시 상망동 78-1	2026-11	763	0	1297	지에스건설(주)	128.63581	36.8351851
경북	구미시	고아읍	아파트	원호자이더포레	경북 구미시 고아읍 원호리 808	2025-05	834	0	1296	GS건설(주)	128.3388377	36.1544737
경남	창원시	성산구	아파트	창원더샵센트럴파크1단지	경남 창원시 성산구 가음동 17	2017-04	386	1895	1293	포스코건설 주식회사	128.70016669677972	35.208139857708915
경북	울진군	후포면	아파트	후포라온하이츠	경북 울진군 후포면 후포리 303-2	2023-11	70	0	1290	만송종합건설(주)	129.4564097	36.6823031
경북	안동시	옥동	아파트	위파크안동호반	경북 안동시 옥동 70	2027-01	820	0	1289	(주)호반건설	128.6954681	36.5643662
경남	창원시	성산구	아파트	창원더샵센트럴파크3단지	경남 창원시 성산구 가음동 15	2017-04	448	1889	1285	포스코건설 주식회사	128.69707550746907	35.21024252031377
경북	구미시	상모동	아파트	e편한세상구미상모트리베뉴	경북 구미시 상모동 20-1	2025-03	620	0	1283	디엘건설 주식회사	128.3464297	36.0841341
경남	창원시	성산구	아파트	창원더샵센트럴파크2단지	경남 창원시 성산구 가음동 16	2017-04	624	1896	1276	포스코건설 주식회사	128.69856419412088	35.209225792952054
경남	김해시	신문동	아파트	장유자이더파크	경남 김해시 신문동 1528	2024-03	587	1455	1276	GS건설(주)	128.8123361	35.1929418
경남	창원시	성산구	아파트	창원가음한화꿈에그린	경남 창원시 성산구 가음동 13	2017-07	749	1995	1274	(주)한화건설	128.69315567452244	35.208143500163736
경남	거제시	고현동	아파트	e편한세상거제유로스카이	경남 거제시 고현동 1175	2023-11	1113	1293	1273	디엘이앤씨 주식회사	128.6208709	34.8956197
경남	거창군	거창읍	아파트	나리안길_107동	경남 거창군 거창읍 대동리 571	2023-07	48	0	1272	주식회사 지엔지종합건설	127.9138156	35.6945376
경남	양산시	평산동	아파트	양산한신더휴	경남 양산시 평산동 1211	2025-02	405	0	1272	한신공영(주)	129.1440837	35.3853182
경북	구미시	고아읍	아파트	구미푸르지오센트럴파크	경북 구미시 고아읍 원호리 834	2024-04	819	1212	1267	대우건설(주)	128.3264934	36.1550505
경남	진주시	초전동	아파트	더샵진주피에르테	경남 진주시 초전동 1752	2024-12	798	0	1266	(주)포스코건설	128.1070115	35.2119566
경북	구미시	인의동	아파트	구미인동하늘채디어반2차	경북 구미시 인의동 515	2025-05	907	0	1265	코오롱글로벌(주)	128.4294399	36.106886
경북	경주시	충효동	아파트	웰라움더테라스	경북 경주시 충효동 1379-1	2023-06	230	0	1259	동서건설 주식회사	129.1662831	35.8490716
경북	구미시	공단동	아파트	구미해모로리버시티	경북 구미시 공단동 108	2025-04	756	0	1257	(주)에이치제이중공업 건설부문	128.370895470982	36.1228521723049
제주	제주시	오라이동	아파트	휴림힐타운아파트	제주 제주시 오라이동 1390-1	2018-05	36	0	1256	한섬종합건설주식회사	126.51436478387019	33.48828570552975
경남	창원시	의창구	아파트	창원명곡포엘른	경남 창원시 의창구 명곡동 92-3	2024-10	395	0	1255	계룡건설	128.6466128	35.2556857
경북	포항시	북구	아파트	우현더힐	경북 포항시 북구 우현동 554	2020-02	272	0	1254	남광토건(주)	129.36001612555575	36.06332512344222
경남	거제시	장승포동	아파트	거제유림노르웨이숲디오션	경남 거제시 장승포동 499	2026-03	343	0	1253	(주)유림E&C	128.726514950479	34.8685452110473
제주	서귀포시	동홍동	아파트	동호아트리움	제주 서귀포시 동홍동 2196	2019-07	153	1198	1250	동호건설(주)	126.57463994316419	33.25398862501286
경북	경주시	현곡면	아파트	경주자이르네	경북 경주시 현곡면 하구리 1291	2024-04	494	0	1248	자이에스앤디(주)	129.1757212	35.889163
경북	경산시	중산동	아파트	힐스테이트펜타힐즈	경북 경산시 중산동 688	2021-03	657	1409	1245	현대건설	128.7162346	35.8254796
경북	김천시	부곡동	아파트	김천푸르지오더퍼스트	경북 김천시 부곡동 1559	2024-06	703	1289	1245	(주)대우건설	128.0998472	36.127168
제주	서귀포시	동홍동	아파트	캐슬휘닉스더퍼스트	제주 서귀포시 동홍동 2207	2023-04	85	1435	1241	가나종합건설 주식회사	126.5667447	33.2578741
경남	김해시	내덕동	아파트	장유역중흥S클래스더퍼스트	경남 김해시 내덕동 0	2024-12	1040	0	1239	(주)중흥건설	128.8163439	35.2119949
경남	통영시	광도면	아파트	주영더팰리스지븐7차	경남 통영시 광도면 죽림리 1609	2025-04	322	0	1236	주영건설	128.4149754	34.8855263
제주	제주시	애월읍	아파트	하귀코아루오션뷰	제주 제주시 애월읍 하귀2리 1437	2018-09	132	1107	1231	(주)덕영종합건설	126.40515998994039	33.48259170234297
경남	양산시	동면	아파트	사송더샵데시앙3차	경남 양산시 동면 사송리 1233	2024-02	533	1287	1230	(주)태영건설	129.0688772	35.3095072
경남	양산시	중부동	아파트	우방아이유쉘중부센트럴	경남 양산시 중부동 160	2026-03	330	0	1227	(주)우방	129.0393655	35.3423596
제주	서귀포시	동홍동	아파트	본헤르동홍형남	제주 서귀포시 동홍동 76-1	2017-01	68	1131	1223	형남종합건설주식회사	126.5759727028926	33.258000921768
제주	제주시	조천읍	아파트	함덕천마에버하임오션	제주 제주시 조천읍 함덕리 4178	2021-06	60	0	1221	(주)대방건설	126.659221491529	33.5446563663593
경남	김해시	삼계동	아파트	김해삼계두곡한라비발디센텀시티	경남 김해시 삼계동 1549	2021-12	1936	1201	1221	(주)한라	128.866181	35.271624
경남	창원시	마산회원구	아파트	창원두산위브더센트럴	경남 창원시 마산회원구 합성동 261-1	2024-08	663	0	1217	두산건설(주)	128.587943218351	35.2374169101817
제주	서귀포시	서홍동	아파트	서강파인힐6차	제주 서귀포시 서홍동 1606	2020-12	130	1250	1215	서강종합건설(주)	126.555199	33.263453
경남	밀양시	가곡동	아파트	수에르떼	경남 밀양시 가곡동 597-1	2022-11	45	0	1212	없음	128.768306	35.4750187
경북	구미시	거의동	아파트	구미푸르지오엘리포레시티2단지	경북 구미시 거의동 0	2024-10	1006	0	1211	(주)대우건설	128.4046344	36.1474938
경남	양산시	동면	아파트	양산사송제일풍경채퍼스트파크	경남 양산시 동면 내송리 901	2024-03	452	0	1210	제일건설(주)	129.0663754	35.3229958
경북	구미시	송정동	아파트	구미송정범양레우스센트럴포레	경북 구미시 송정동 532	2024-05	486	0	1206	범양건영(주)	128.3547992	36.1181847
경남	김해시	내덕동	아파트	김해장유역한라비발디센트로	경남 김해시 내덕동 0	2024-07	442	0	1206	(주)한라	128.8272547	35.2096228
경북	영주시	휴천동	아파트	영주아이파크	경북 영주시 휴천동 1-1	2025-11	428	0	1205	HDC현대산업개발(주)	128.6343333	36.819982
제주	제주시	건입동	아파트	우당뜨래별	제주 제주시 건입동 710-7	2018-05	36	0	1204	성은건설주식회사	126.540609689468	33.51404735981327
경북	구미시	인의동	아파트	구미인동하늘채디어반	경북 구미시 인의동 1023	2024-08	291	0	1204	코오롱글로벌(주)	128.427049	36.1058668
제주	서귀포시	동홍동	아파트	제이원클래시움	제주 서귀포시 동홍동 2197	2020-03	59	0	1195	없음	126.573332718819	33.2505207139352
경남	양산시	동면	아파트	사송역우미린포레스트	경남 양산시 동면 사송리 1242	2024-07	688	1213	1195	(주)우미개발 외1	129.0733514	35.3048434
경남	밀양시	부북면	아파트	밀양부북지구제일풍경채S-1BL	경남 밀양시 부북면 전사포리 535-1	2025-10	368	0	1194	제일건설(주)	128.7305573	35.4772616
제주	제주시	이도일동	아파트	극동행복그린	제주 제주시 이도일동 1380	2016-11	48	0	1192	극동종합개발(주)	126.52381155925235	33.51221681003228
경북	구미시	거의동	아파트	구미푸르지오엘리포레시티1단지	경북 구미시 거의동 0	2024-10	716	0	1183	(주)대우건설	128.4037077	36.1462757
경북	포항시	북구	아파트	한화포레나포항2차	경북 포항시 북구 흥해읍 학천리 863	2024-06	350	0	1179	(주)한화건설	129.3362028	36.0790839
경남	김해시	장유동	아파트	김해율하시티프라디움	경남 김해시 장유동 870	2019-10	1081	1193	1172	(주)시티건설,(주)시티종합건설,중흥건설(주)	128.82706934658154	35.165376393736246
제주	제주시	이호이동	아파트	성지휴캐슬	제주 제주시 이호이동 1049	2017-10	62	0	1171	성지건설개발(주)	126.45865218029161	33.48999102196298
경남	통영시	광도면	아파트	디엘본S136	경남 통영시 광도면 죽림리 1582-2	2024-01	136	0	1166	흥한건설(주)	128.4209709	34.8763552
경남	사천시	동금동	아파트	e편한세상삼천포오션프라임	경남 사천시 동금동 151-5	2026-03	677	0	1166	DL이앤씨(주)	128.0854099	34.9302371
경남	함양군	함양읍	아파트	함양금호어울림리더스파크	경남 함양군 함양읍 백연리 129	2024-12	306	953	1163	금호건설(주)	127.7245561	35.5137491
제주	제주시	오라이동	아파트	오라벽강하이본타워4차	제주 제주시 오라이동 1394-1	2017-01	75	0	1158	벽강종합건설(주)	126.51502087139846	33.48930031334067
제주	제주시	애월읍	아파트	제주애월슈테른더테라스	제주 제주시 애월읍 광령리 4264	2017-10	96	0	1158	(주)건영	126.42309318606024	33.460242651476804
제주	제주시	한림읍	아파트	대림위듀파크	제주 제주시 한림읍 대림리 1884-1	2018-02	42	0	1155	(주)석연종합건설	126.2671522444116	33.41969738075282
경북	경산시	정평동	아파트	정평역하늘채리버파크	경북 경산시 정평동 276	2020-11	904	1203	1153	코오롱글로벌(주)	128.72653787728075	35.83992467463962
경남	거제시	상동동	아파트	더샵거제디클리브	경남 거제시 상동동 1120	2024-01	1288	1048	1151	(주)포스코건설	128.6322668	34.8663623
경남	창원시	마산회원구	아파트	창원롯데캐슬센텀골드	경남 창원시 마산회원구 양덕동 981	2023-12	956	1536	1150	롯데건설(주)	128.5924179	35.2234352
경남	진주시	주약동	아파트	백년문화공원극동스타클래스	경남 진주시 주약동 183-1	2026-02	166	0	1145	극동건설(주)	128.090783	35.1781871
경북	경주시	진현동	아파트	경주엘크루헤리파크	경북 경주시 진현동 779-1	2024-04	337	0	1140	대우조선해양건설(주)	129.322401953052	35.7807427030759
제주	제주시	애월읍	아파트	기룡비치하임	제주 제주시 애월읍 하귀1리 265-1	2016-12	42	0	1139	지엠케이종합건설	126.41897455911457	33.48848375128544
제주	제주시	이호이동	아파트	이호휴캐슬	제주 제주시 이호이동 1046	2017-10	50	0	1139	성지건설개발(주)	126.45849910027184	33.49038254477895
경남	거창군	거창읍	아파트	거창이에스아뜨리움	경남 거창군 거창읍 대평리 1021-4	2024-05	113	0	1137	(주)이에스종합건설	127.9218223	35.685798
경남	김해시	진례면	아파트	김해진례지구C-2BL디에트르	경남 김해시 진례면 송정리 513-2	2028-02	524	0	1137	대방건설 주식회사	128.747602	35.2438415
제주	제주시	도두일동	아파트	도두네오하임	제주 제주시 도두일동 2619-1	2016-10	64	1106	1136	네오종합건설(주)	126.46449366955035	33.50396849760789
경남	김해시	주촌면	아파트	김해주촌일동미라주더네스트	경남 김해시 주촌면 선지리 1475	2023-02	284	1062	1133	(주)일동	128.8455387	35.2311188
경남	김해시	신문동	아파트	대청천경동리인뷰	경남 김해시 신문동 1522	2023-10	877	1206	1128	(주)경동건설	128.8133118	35.1956506
경남	창원시	마산합포구	아파트	창원칸타빌오션뷰	경남 창원시 마산합포구 산호동 651	2021-05	339	1030	1125	(주)대원	128.585729846571	35.2112751948195
경북	의성군	의성읍	아파트	골든렉시움	경북 의성군 의성읍 상리리 554-2	2025-05	94	0	1123	(주)전진종합건설	128.709541	36.3502914
경남	거제시	옥포동	아파트	거제반도유보라	경남 거제시 옥포동 1997	2023-12	292	779	1122	주식회사 반도건설	128.6890036	34.8889463
경북	포항시	북구	아파트	포항펜타시티한신더휴2단지	경북 포항시 북구 흥해읍 대련리 1377	2024-11	1597	1100	1119	한신공영(주)	129.310826	36.0554985
경남	양산시	동면	아파트	사송더샵데시앙2차5단지	경남 양산시 동면 사송리 1164	2022-12	477	1271	1118	(주)포스코건설,(주)태영건설	129.0724772	35.3156198
경남	거제시	연초면	아파트	거제한내시온숲속의아침뷰	경남 거제시 연초면 한내리 100	2024-05	642	672	1117	(주)시온건설개발	128.609807	34.9297118
경남	김해시	안동	아파트	김해푸르지오하이엔드2차	경남 김해시 안동 0	2024-07	1380	0	1117	(주)대우건설	128.9113772	35.2377302
경남	김해시	삼계동	아파트	삼계서희스타힐스	경남 김해시 삼계동 1545	2019-09	1123	921	1115	(주)서희건설	128.8653296123705	35.27460757254281
경남	김해시	신문동	아파트	더스카이시티제니스앤프라우	경남 김해시 신문동 1540	2025-02	4393	1067	1113	두산건설(주),코오롱글로벌(주)	128.822855	35.183306
경남	양산시	동면	아파트	사송더샵데시앙2차7단지	경남 양산시 동면 사송리 1166	2023-04	993	1162	1110	(주)포스코건설,(주)태영건설	129.0757737	35.3133702
경북	칠곡군	석적읍	아파트	우방아이유쉘유라밸	경북 칠곡군 석적읍 중리 647	2025-07	310	0	1110	동아건설산업(주)	128.406951062152	36.0743096561603
경남	함양군	함양읍	아파트	하이페리온골드	경남 함양군 함양읍 용평리 642-8	2024-01	38	0	1105	중부건설(주)	127.7313626	35.518665
경남	양산시	동면	아파트	사송더샵데시앙2차6단지	경남 양산시 동면 사송리 0	2023-01	614	1166	1101	(주)포스코건설,(주)태영건설	129.075125	35.314886
경북	경주시	외동읍	아파트	경주삼부르네상스더테라스	경북 경주시 외동읍 입실리 24	2024-07	534	0	1101	삼부토건(주)	129.3423256	35.7198886
경북	구미시	원평동	아파트	광신프로그레스구미	경북 구미시 원평동 1128	2023-02	581	987	1098	(주)광신종합건설	128.3585406	36.1222943
경남	양산시	물금읍	아파트	양산브라운스톤	경남 양산시 물금읍 범어리 2837	2023-01	842	1284	1096	이수건설(주)	129.0073537	35.3324051
경남	양산시	물금읍	아파트	양산대방노블랜드8차로얄카운티	경남 양산시 물금읍 가촌리 1304-1	2018-03	1062	1451	1094	대방건설(주)	129.00234495603493	35.314438445777085
경북	울진군	죽변면	아파트	하버펠리체	경북 울진군 죽변면 죽변리 254-2	2023-07	72	0	1092	없음	129.4206647	37.0617912
제주	제주시	외도일동	아파트	대원상록수11차아파트	제주 제주시 외도일동 549-5	2016-02	45	0	1088	대원종합건설(주)	126.43119566781492	33.48615574599393
경북	포항시	북구	아파트	포항펜타시티한신더휴4단지	경북 포항시 북구 흥해읍 대련리 1366	2024-11	595	1055	1087	한신공영(주)	129.311817	36.0575254
경북	경주시	건천읍	아파트	해링턴플레이스신경주역	경북 경주시 건천읍 화천리 2707	2024-12	549	0	1087	진흥기업(주)	129.135861734015	35.80454083208
경남	양산시	동면	아파트	사송더샵데시앙1단지	경남 양산시 동면 내송리 902	2021-10	734	1320	1079	(주)포스코건설,(주)태영건설	129.0664734	35.320865
경남	거제시	고현동	아파트	e편한세상거제유로아일랜드	경남 거제시 고현동 1102	2022-06	1049	1209	1079	대림산업(주)	128.6223526	34.8928698
경남	김해시	삼계동	아파트	삼계삼정그린코아더베스트	경남 김해시 삼계동 1561	2023-06	629	1038	1079	삼정건설(주)	128.8604457	35.274002
경남	거제시	덕포동	아파트	오션뷰	경남 거제시 덕포동 365-2	2016-07	72	0	1077	(주)조은아이건설	128.7104181332495	34.91140514779866
경남	양산시	동면	아파트	사송더샵데시앙4단지	경남 양산시 동면 내송리 904	2021-10	523	1292	1072	(주)포스코건설,(주)태영건설	129.0696941	35.3215175
경북	성주군	성주읍	아파트	성주성밖숲리엘	경북 성주군 성주읍 경산리 776	2024-04	140	0	1072	없음	128.2787394	35.9194034
경북	포항시	북구	아파트	포항펜타시티대방엘리움퍼스티지2차	경북 포항시 북구 흥해읍 대련리 1370	2024-11	454	0	1072	대방산업개발 주식회사	129.309752	36.0588086
경북	포항시	북구	아파트	포항펜타시티대방엘리움퍼스티지1차	경북 포항시 북구 흥해읍 대련리 1374	2024-11	874	0	1072	대방산업개발 주식회사	129.3077703	36.0582092
경북	울진군	울진읍	아파트	울진역센트럴두산위브	경북 울진군 울진읍 읍남리 503	2024-12	393	0	1070	두산건설 주식회사	129.393362	36.9838579
경북	포항시	북구	아파트	양학신원아침도시퀘렌시아	경북 포항시 북구 득량동 310	2023-11	659	1011	1069	신원종합개발(주)	129.3493763	36.0263059
경남	거제시	장평동	아파트	거제장평유림노르웨이숲	경남 거제시 장평동 1212-2	2017-03	346	831	1067		128.61717828923648	34.89132857132227
제주	서귀포시	서홍동	아파트	진용이지빌3차	제주 서귀포시 서홍동 2595	2019-03	53	0	1067	부성종합건설주식회사	126.55984030019619	33.26466425150823
경남	김해시	안동	아파트	김해푸르지오하이엔드	경남 김해시 안동 360-40	2023-08	1400	1273	1067	(주)대우건설	128.9133424	35.237976
경북	포항시	북구	아파트	힐스테이트초곡	경북 포항시 북구 흥해읍 초곡리 1867	2024-03	1866	1095	1065	현대건설(주)	129.3388888	36.0921094
경남	양산시	상북면	아파트	두산위브더제니스양산	경남 양산시 상북면 석계리 1176	2024-12	1368	949	1064	두산건설(주)	129.066108	35.4167831
제주	제주시	한림읍	아파트	한림오션캐슬아파트	제주 제주시 한림읍 옹포리 283	2018-09	68	0	1063	미가건설(주)	126.25734510291066	33.406498423407704
제주	서귀포시	서홍동	아파트	스마트리치	제주 서귀포시 서홍동 2596	2018-12	72	0	1062	없음	126.557837752743	33.2632711637834
경북	포항시	남구	아파트	더트루엘포항	경북 포항시 남구 오천읍 구정리 581	2024-03	255	0	1062	일성건설(주)	129.4097808	35.9798554
경남	거제시	장평동	아파트	포레나장평	경남 거제시 장평동 1243	2021-02	817	803	1058	(주)한화건설	128.6076093	34.891799
경북	포항시	남구	아파트	포항아이파크	경북 포항시 남구 오천읍 용산리 373	2024-08	1144	0	1056	HDC현대산업개발(주)	129.4074988	35.946531
경남	창원시	마산합포구	아파트	창원푸르지오더플래티넘	경남 창원시 마산합포구 교방동 535	2024-10	1538	1326	1054	(주)대우건설, 쌍용건설(주)	128.568599	35.2121873
경북	경주시	건천읍	아파트	신경주반도유보라아이비파크1.0	경북 경주시 건천읍 화천리 2697	2024-12	1100	1131	1052	(주)반도건설	129.1419399	35.8057139
제주	제주시	외도일동	아파트	더펠리스2차	제주 제주시 외도일동 498-9	2016-03	40	0	1051	(주)이수종합건설	126.43070388806025	33.48854945983764
경남	양산시	동면	아파트	사송더샵데시앙3단지	경남 양산시 동면 내송리 903	2021-10	455	1263	1050	(주)태영건설,(주)포스코건설	129.0684815	35.3227317
경남	창원시	성산구	아파트	성산삼정그린코아포레스트	경남 창원시 성산구 안민동 686	2024-05	401	0	1049	(주)삼정기업	128.6878542	35.1849919
경남	창원시	마산회원구	아파트	창원롯데캐슬프리미어	경남 창원시 마산회원구 회원동 525	2020-07	999	1230	1043	롯데건설(주)	128.5656165	35.2157276
경북	포항시	북구	아파트	한화포레나포항	경북 포항시 북구 흥해읍 이인리 0	2024-03	2192	1126	1041	한화건설	129.3315137	36.0715278
경북	경주시	건천읍	아파트	신경주반도유보라아이비파크2.0	경북 경주시 건천읍 화천리 2696	2024-12	390	0	1039	(주)반도건설	129.1389376	35.8062368
경남	김해시	부원동	아파트	부원역그린코아더센텀	경남 김해시 부원동 606-3	2018-12	476	989	1036	(주)삼정	128.88364480515122	35.22696657743726
경남	김해시	장유동	아파트	원메이저힐스테이트	경남 김해시 장유동 873	2018-12	1052	1299	1034	현대건설(주)	128.8293964	35.1670316
경북	구미시	원평동	아파트	구미아이파크더샵	경북 구미시 원평동 1134	2023-11	1610	1453	1032	HDC현대산업개발(주),(주)포스코건설	128.3368629	36.1298381
경북	경산시	계양동	아파트	경산임당호반베르디움	경북 경산시 계양동 769	2019-02	587	1311	1029	(주)호반건설,(주)호반건설산업	128.74228840042662	35.83167501461588
경남	거창군	거창읍	아파트	더샵거창포르시엘2차	경남 거창군 거창읍 가지리 1864	2024-12	443	0	1027	(주)포스코건설	127.900159389722	35.6929013462381
경북	포항시	남구	아파트	포항푸르지오마린시티	경북 포항시 남구 구룡포읍 하정리 828-3	2025-10	678	0	1026	(주)대우건설	129.5483421	35.9724626
경남	김해시	장유동	아파트	원메이저푸르지오	경남 김해시 장유동 849	2018-12	631	1342	1025	(주)대우건설	128.8250992319897	35.16757800053209
경남	양산시	물금읍	아파트	양산코오롱하늘채	경남 양산시 물금읍 가촌리 1323	2020-01	852	902	1025		128.99005168198093	35.3210117226564
경남	김해시	장유동	아파트	원메이저자이	경남 김해시 장유동 846	2018-12	708	1157	1021	GS건설(주)	128.8278354819779	35.17141190345787
경남	창원시	마산합포구	아파트	산호경동리인	경남 창원시 마산합포구 산호동 646	2018-02	450	965	1019	경동건설	128.5885701440184	35.21575043493921
경북	경주시	건천읍	아파트	신경주더퍼스트데시앙	경북 경주시 건천읍 화천리 2701	2024-06	945	1039	1019	(주)태영건설,(주)코메	129.1378363	35.802473
경남	김해시	삼계동	아파트	해반천한라비발디	경남 김해시 삼계동 1547	2020-10	396	1099	1018	(주)한라	128.86193345389893	35.26870533795503
경남	창원시	마산회원구	아파트	창원메트로시티석전	경남 창원시 마산회원구 석전동 300	2019-12	1763	1492	1016	(주)태영건설,(주)효 성	128.57135985815464	35.22932914738445
경북	포항시	남구	아파트	남포항태왕아너스	경북 포항시 남구 오천읍 문덕리 1365	2024-07	343	982	1012	주식회사 태왕이앤씨	129.4081813	35.9499437
제주	서귀포시	대정읍	아파트	더그라벨아파트	제주 서귀포시 대정읍 하모리 1221-1	2019-07	52	0	1011	없음	126.247698629	33.2252805303564
경남	김해시	관동동	아파트	힐스테이트김해	경남 김해시 관동동 1169	2019-08	630	1023	1010	현대엔지니어링(주)	128.8105188	35.1784319
경남	창원시	의창구	아파트	창원포레힐스데시앙	경남 창원시 의창구 북면 감계리 290	2025-01	1000	0	1009	(주)태영건설	128.5837163	35.2978193
경북	안동시	용상동	아파트	용상풍림아이원리버파크	경북 안동시 용상동 1646	2023-07	835	1307	1007	(주)대명수안	128.751193	36.5569941
제주	제주시	조천읍	아파트	함덕해밀타운아파트	제주 제주시 조천읍 함덕리 3052-1	2018-02	56	0	1006	대창건설(주)	126.65948176088918	33.54366082359016
경북	상주시	냉림동	아파트	북천코아루하트리움	경북 상주시 냉림동 407	2020-11	211	1080	1006	(주)두진건설	128.16671085565878	36.42278561553454
경남	산청군	금서면	아파트	스위트캐슬더프라임	경남 산청군 금서면 매촌리 628-1	2023-11	84	0	1006	없음	127.8642249	35.4175116
경남	김해시	관동동	아파트	율하일동미라주더스타	경남 김해시 관동동 1161	2017-10	286	781	1005	(주)일동	128.81797974631198	35.17924302558693
경북	영덕군	영덕읍	아파트	에코리브	경북 영덕군 영덕읍 화개리 203-2	2023-09	35	0	1005	없음	129.3662059	36.4172709
경남	창원시	의창구	아파트	창원감계아내에코프리미엄2차	경남 창원시 의창구 북면 감계리 232-1	2019-01	1393	967	1001	(주)덕산토건	128.5978863329944	35.30107314559398
