기준일자	시도	시군구	아파트	억대	매매가
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 새터마을모아미래도 59㎡(계/3/2)	5.5	56000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 무궁화효성한양 59㎡(계/3/1)	5.5	56000
20241231	경기도	용인시 수지구	용인시 수지구 상현동 성복역리버파크 59㎡(계/3/1)	5.5	56000
20241231	경기도	용인시 수지구	용인시 수지구 동천동 행림마을진로 59㎡(계/2/1)	5.5	56000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 주공그린빌 59㎡(계/3/2)	5.5	56000
20241231	경기도	하남시	하남시 덕풍동 한솔리치빌3단지 59㎡(계/3/2)	5.5	56000
20241231	경기도	수원시 장안구	수원시 장안구 이목동 수원장안힐스테이트 59㎡(계/3/2)	5.5	55000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 안양명학역유보라더스마트(주상복합) 59㎡(계/3/2)	5.5	55000
20241231	경기도	군포시	군포시 산본동 한라주공4단지1차 58㎡(복/2/1)	5.5	55000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 안양광신프로그레스리버뷰 59㎡(계/3/2)	5.5	55000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 무궁화코오롱 59㎡(복/3/1)	5.5	55000
20241231	경기도	광명시	광명시 하안동 주공10단지 58㎡(복/2/1)	5.5	55000
20241231	경기도	광명시	광명시 하안동 주공8단지 59㎡(계/2/1)	5.5	55000
20241231	경기도	구리시	구리시 인창동 인창6단지주공 59㎡(복/3/1)	5.5	55000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 무궁화효성한양 59㎡(복/3/1)	5.5	55000
20241231	경기도	성남시 중원구	성남시 중원구 은행동 두산위브 56㎡(계/3/1)	5.5	55000
20241231	경기도	수원시 팔달구	수원시 팔달구 화서동 화서주공4단지 59㎡(계/3/1)	5.5	55000
20241231	경기도	구리시	구리시 인창동 아름마을인창래미안 59㎡(계/3/1)	5.5	55000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 안양석수하우스토리 59㎡(계/3/2)	5.5	55000
20241231	경기도	구리시	구리시 수택동 남양i좋은집 59㎡(계/3/2)	5	54500
20241231	경기도	수원시 팔달구	수원시 팔달구 매산로2가 대한대우 59㎡(계/2/1)	5	54000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 수원아이파크시티56단지 59㎡(계/2/2)	5	54000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 수원아이파크시티7단지 59㎡(계/3/2)	5	54000
20241231	경기도	수원시 장안구	수원시 장안구 율전동 성균관대역동문디이스트 59㎡(계/3/2)	5	54000
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 성현마을우미이노스빌 59㎡(계/3/2)	5	54000
20241231	경기도	광명시	광명시 하안동 주공4단지 58㎡(복/2/1)	5	54000
20241231	경기도	광명시	광명시 하안동 주공8단지 58㎡(계/2/1)	5	54000
20241231	경기도	하남시	하남시 덕풍동 하남자이 59㎡(계/3/2)	5	54000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 석수아이파크 59㎡(계/3/2)	5	54000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 석수코오롱하늘채 59㎡(계/3/2)	5	54000
20241231	경기도	성남시 수정구	성남시 수정구 단대동 진로 59㎡(복/3/1)	5	54000
20241231	경기도	구리시	구리시 인창동 인창1단지주공 59㎡(복/3/1)	5	53800
20241231	경기도	수원시 권선구	수원시 권선구 세류동 수원역해모로 59㎡(계/3/2)	5	53500
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 도담마을한양수자인 59㎡(계/3/2)	5	53500
20241231	경기도	용인시 수지구	용인시 수지구 상현동 진산마을성원상떼빌 59㎡(계/3/1)	5	53500
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 도담마을우미이노스빌 59㎡(계/3/2)	5	53000
20241231	경기도	수원시 권선구	수원시 권선구 오목천동 쌍용더플래티넘오목천역 59㎡(계/3/2)	5	53000
20241231	경기도	광명시	광명시 하안동 주공10단지 59㎡(복/2/1)	5	53000
20241231	경기도	광명시	광명시 하안동 주공4단지 59㎡(복/2/1)	5	53000
20241231	경기도	광명시	광명시 하안동 주공7단지 59㎡(복/2/1)	5	53000
20241231	경기도	수원시 장안구	수원시 장안구 천천동 화서역푸르지오더에듀포레 59㎡(계/3/2)	5	53000
20241231	경기도	수원시 팔달구	수원시 팔달구 화서동 화서위브하늘채 59㎡(계/3/2)	5	53000
20241231	경기도	구리시	구리시 인창동 아름마을일신건영1차 60㎡(계/3/1)	5	53000
20241231	경기도	의왕시	의왕시 내손동 대원칸타빌2단지 59㎡(계/3/1)	5	53000
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 대주한신 59㎡(계/3/1)	5	53000
20241231	경기도	구리시	구리시 인창동 동원베네스트 59㎡(계/3/2)	5	53000
20241231	경기도	용인시 수지구	용인시 수지구 상현동 풍산 59㎡(계/3/1)	5	52500
20241231	경기도	의왕시	의왕시 삼동 우성5차 57㎡(계/3/1)	5	52000
20241231	경기도	용인시 수지구	용인시 수지구 풍덕천동 수지삼성4차 59㎡(복/3/1)	5	52000
20241231	경기도	수원시 영통구	수원시 영통구 망포동 e편한세상영통2차1단지 59㎡(계/3/2)	5	52000
20241231	경기도	수원시 영통구	수원시 영통구 망포동 e편한세상영통2차2단지 59㎡(계/3/2)	5	52000
20241231	경기도	안양시 만안구	안양시 만안구 박달동 한양수자인에듀파크 59㎡(계/3/2)	5	52000
20241231	경기도	수원시 영통구	수원시 영통구 매탄동 현대힐스테이트 59㎡(계/3/2)	5	52000
20241231	경기도	구리시	구리시 인창동 인창1단지주공 58㎡(복/3/1)	5	52000
20241231	경기도	성남시 중원구	성남시 중원구 하대원동 하대원현대 59㎡(복/3/1)	5	52000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 한마음1단지 59㎡(계/3/1)	5	52000
20241231	경기도	용인시 수지구	용인시 수지구 풍덕천동 보원 59㎡(복/3/1)	5	52000
20241231	경기도	하남시	하남시 덕풍동 한솔리치빌2단지 59㎡(계/3/2)	5	52000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 현대 60㎡(계/3/1)	5	52000
20241231	경기도	안양시 동안구	안양시 동안구 비산동 관악(동성현대청구) 59㎡(복/3/1)	5	52000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 호계현대홈타운2차 59㎡(계/3/2)	5	52000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 호계e편한세상 59㎡(계/3/2)	5	52000
20241231	경기도	구리시	구리시 인창동 아름마을원일 59㎡(계/3/1)	5	51800
20241231	경기도	수원시 장안구	수원시 장안구 이목동 수원장안STXKAN1단지 59㎡(계/3/2)	5	51500
20241231	경기도	수원시 권선구	수원시 권선구 세류동 수원역센트럴타운 59㎡(계/3/2)	5	51300
20241231	경기도	수원시 권선구	수원시 권선구 권선동 수원시청역SKVIEW 59㎡(계/3/2)	5	51000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 권선자이e편한세상 59㎡(계/3/2)	5	51000
20241231	경기도	의왕시	의왕시 내손동 대원칸타빌1단지 59㎡(계/3/1)	5	51000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 수원아이파크시티56단지 59㎡(계/3/2)	5	51000
20241231	경기도	수원시 장안구	수원시 장안구 송죽동 수원아너스빌위즈(주상복합) 59㎡(계/3/2)	5	51000
20241231	경기도	광명시	광명시 하안동 주공2단지 58㎡(복/2/1)	5	51000
20241231	경기도	광명시	광명시 하안동 주공9단지 59㎡(복/2/1)	5	51000
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 도담마을7단지뜨리에체 59㎡(계/3/1)	5	51000
20241231	경기도	광명시	광명시 소하동 동양1차 59㎡(복/3/1)	5	51000
20241231	경기도	구리시	구리시 교문동 구리일성 59㎡(계/3/1)	5	51000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 석수e편한세상 59㎡(계/2/1)	5	51000
20241231	경기도	광명시	광명시 철산동 철산리버빌주공 59㎡(계/3/1)	5	51000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 관악역이안 59㎡(계/3/2)	5	50000
20241231	경기도	광명시	광명시 하안동 주공2단지 59㎡(복/2/1)	5	50000
20241231	경기도	광명시	광명시 하안동 주공7단지 58㎡(복/2/1)	5	50000
20241231	경기도	광명시	광명시 하안동 주공9단지 58㎡(복/2/1)	5	50000
20241231	경기도	구리시	구리시 인창동 삼호 56㎡(계/2/1)	5	50000
20241231	경기도	광명시	광명시 소하동 우림필유 59㎡(계/3/2)	5	50000
20241231	경기도	수원시 권선구	수원시 권선구 서둔동 센트라우스 59㎡(계/3/2)	5	50000
20241231	경기도	안양시 동안구	안양시 동안구 비산동 안양임곡휴먼시아 59㎡(계/3/2)	5	50000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 석수e편한세상 60㎡(계/3/1)	5	50000
20241231	경기도	구리시	구리시 토평동 우남 59㎡(계/3/2)	5	50000
20241231	경기도	구리시	구리시 수택동 수택주공 59㎡(계/3/1)	5	50000
20241231	경기도	구리시	구리시 수택동 영풍마드레빌1차 59㎡(계/3/2)	5	50000
20241231	경기도	수원시 권선구	수원시 권선구 세류동 수원역센트럴어반시티 59㎡(계/3/2)	4.5	49500
20241231	경기도	구리시	구리시 인창동 아름마을LG 59㎡(계/3/1)	4.5	49500
20241231	경기도	구리시	구리시 인창동 인창4단지주공 59㎡(복/3/1)	4.5	49500
20241231	경기도	구리시	구리시 교문동 동방 59㎡(계/3/1)	4.5	49500
20241231	경기도	안양시 만안구	안양시 만안구 석수동 석수e편한세상 60㎡(계/2/1)	4.5	49500
20241231	경기도	구리시	구리시 수택동 토평주공 59㎡(계/3/2)	4.5	49500
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 용인죽전동부센트레빌 59㎡(계/3/1)	4.5	49500
20241231	경기도	수원시 장안구	수원시 장안구 이목동 수원장안STXKAN2단지 59㎡(계/3/2)	4.5	49000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 무궁화진흥 56㎡(복/2/1)	4.5	49000
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 도담마을죽전파크빌 59㎡(계/3/1)	4.5	49000
20241231	경기도	구리시	구리시 수택동 럭키 59㎡(복/2/1)	4.5	49000
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 도담마을아이파크 59㎡(계/3/1)	4.5	49000
20241231	경기도	수원시 팔달구	수원시 팔달구 인계동 인계파밀리에 59㎡(계/3/2)	4.5	49000
20241231	경기도	군포시	군포시 산본동 산본주공11단지 58㎡(복/2/1)	4.5	49000
20241231	경기도	하남시	하남시 덕풍동 덕풍쌍용 59㎡(계/2/1)	4.5	48500
20241231	경기도	용인시 수지구	용인시 수지구 동천동 동문그린 59㎡(계/3/1)	4.5	48500
20241231	경기도	안양시 만안구	안양시 만안구 박달동 한신휴플러스타운3차 59㎡(계/2/2)	4.5	48000
20241231	경기도	군포시	군포시 부곡동 삼성마을2단지 59㎡(계/3/2)	4.5	48000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 안양석수대주파크빌 59㎡(계/3/2)	4.5	48000
20241231	경기도	구리시	구리시 수택동 우림 59㎡(복/3/1)	4.5	48000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 푸른마을삼성 59㎡(복/3/1)	4.5	48000
20241231	경기도	하남시	하남시 덕풍동 덕풍쌍용 59㎡(계/3/1)	4.5	48000
20241231	경기도	하남시	하남시 덕풍동 덕풍현대 59㎡(복/3/1)	4.5	48000
20241231	경기도	군포시	군포시 산본동 가야주공5단지1차 58㎡(복/2/1)	4.5	48000
20241231	경기도	수원시 팔달구	수원시 팔달구 화서동 꽃뫼버들마을진흥 59㎡(계/3/2)	4.5	47800
20241231	경기도	수원시 팔달구	수원시 팔달구 화서동 화서역블루밍푸른숲 59㎡(계/3/2)	4.5	47500
20241231	경기도	수원시 장안구	수원시 장안구 조원동 광교산임광그대가 59㎡(계/2/2)	4.5	47000
20241231	경기도	구리시	구리시 인창동 인창4단지주공 58㎡(복/3/1)	4.5	47000
20241231	경기도	성남시 중원구	성남시 중원구 하대원동 성원초원 59㎡(복/3/1)	4.5	47000
20241231	경기도	의왕시	의왕시 오전동 민들레베스파트 59㎡(계/3/2)	4.5	47000
20241231	경기도	군포시	군포시 금정동 금정쌍용 59㎡(계/3/2)	4.5	46500
20241231	경기도	수원시 권선구	수원시 권선구 금곡동 호매실더센트라고 59㎡(계/3/2)	4.5	46000
20241231	경기도	용인시 수지구	용인시 수지구 풍덕천동 동아.삼익.풍림 59㎡(복/2/1)	4.5	46000
20241231	경기도	안양시 만안구	안양시 만안구 박달동 박달한일유앤아이 59㎡(계/3/2)	4.5	46000
20241231	경기도	군포시	군포시 당동 용호마을e편한세상 59㎡(계/3/2)	4.5	46000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 수리산성원상떼빌1차 59㎡(계/3/2)	4.5	46000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 무궁화태영 59㎡(복/3/1)	4.5	46000
20241231	경기도	광명시	광명시 하안동 주공5단지 58㎡(복/2/1)	4.5	46000
20241231	경기도	하남시	하남시 덕풍동 라인 59㎡(복/3/1)	4.5	46000
20241231	경기도	광명시	광명시 소하동 광명삼익 59㎡(복/3/1)	4.5	46000
20241231	경기도	구리시	구리시 인창동 한진 59㎡(계/3/1)	4.5	46000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 청솔마을한라 59㎡(계/3/2)	4.5	46000
20241231	경기도	용인시 수지구	용인시 수지구 죽전동 현대1차 59㎡(계/3/1)	4.5	45500
20241231	경기도	수원시 팔달구	수원시 팔달구 화서동 꽃뫼노을마을풍림 59㎡(계/3/2)	4.5	45500
20241231	경기도	안양시 만안구	안양시 만안구 박달동 한신휴플러스타운3차 59㎡(계/3/2)	4.5	45000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 수원아이파크시티8단지(주상복합) 58㎡(계/2/1)	4.5	45000
20241231	경기도	군포시	군포시 도마교동 LH송정마을 59㎡(계/3/2)	4.5	45000
20241231	경기도	광명시	광명시 철산동 광복현대 59㎡(복/2/1)	4.5	45000
20241231	경기도	광명시	광명시 하안동 주공5단지 59㎡(복/2/1)	4.5	45000
20241231	경기도	수원시 영통구	수원시 영통구 매탄동 매탄삼성3차 59㎡(복/3/1)	4.5	45000
20241231	경기도	수원시 장안구	수원시 장안구 율전동 삼성2단지 59㎡(계/3/1)	4.5	45000
20241231	경기도	군포시	군포시 대야미동 센트럴아이파크 59㎡(계/3/2)	4.5	45000
20241231	경기도	수원시 장안구	수원시 장안구 조원동 수원한일타운 59㎡(계/3/1)	4.5	45000
20241231	경기도	수원시 팔달구	수원시 팔달구 화서동 꽃뫼버들마을신동아 59㎡(계/3/1)	4.5	45000
20241231	경기도	수원시 영통구	수원시 영통구 매탄동 주공그린빌5단지 59㎡(계/3/2)	4.5	45000
20241231	경기도	군포시	군포시 산본동 세종주공6단지 58㎡(복/2/1)	4.5	45000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 화서역파크뷰 59㎡(계/3/1)	4.5	45000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 화서역우방센트럴파크 59㎡(계/3/2)	4.5	45000
20241231	경기도	의왕시	의왕시 오전동 해모로 59㎡(계/3/2)	4.5	45000
20241231	경기도	군포시	군포시 금정동 율곡주공3단지 59㎡(복/3/1)	4.5	45000
20241231	경기도	수원시 영통구	수원시 영통구 원천동 원천레이크파크 59㎡(계/3/1)	4.5	45000
20241231	경기도	하남시	하남시 신장동 성원상떼빌(주상복합) 59㎡(계/3/1)	4.5	45000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 벽적골롯데 59㎡(계/3/1)	4	44500
20241231	경기도	안양시 만안구	안양시 만안구 안양동 안양경남아너스빌 59㎡(계/3/1)	4	44500
20241231	경기도	수원시 영통구	수원시 영통구 영통동 벽적골8단지두산우성한신 59㎡(계/3/1)	4	44000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 꽃뫼노을마을한마루 60㎡(계/3/1)	4	44000
20241231	경기도	군포시	군포시 부곡동 삼성마을더숲 59㎡(계/3/2)	4	44000
20241231	경기도	안양시 만안구	안양시 만안구 박달동 한신휴플러스타운2차 59㎡(계/3/2)	4	44000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 수리산성원상떼빌2차 59㎡(계/3/2)	4	44000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 화서역우방센트럴파크 59㎡(계/2/1)	4	44000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 럭키 58㎡(복/3/1)	4	43900
20241231	경기도	수원시 권선구	수원시 권선구 구운동 코오롱하늘채 59㎡(계/2/1)	4	43500
20241231	경기도	수원시 영통구	수원시 영통구 영통동 벽적골9단지주공 59㎡(계/3/1)	4	43500
20241231	경기도	수원시 권선구	수원시 권선구 입북동 서수원레이크푸르지오1단지 59㎡(계/3/2)	4	43000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 안양한승미메이드 59㎡(계/3/2)	4	43000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 꽃뫼노을마을한마루 60㎡(계/2/1)	4	43000
20241231	경기도	군포시	군포시 당동 주공3단지 59㎡(계/3/1)	4	43000
20241231	경기도	수원시 장안구	수원시 장안구 조원동 수원한일타운 59㎡(계/2/1)	4	43000
20241231	경기도	의왕시	의왕시 포일동 한일나래 59㎡(계/3/1)	4	43000
20241231	경기도	군포시	군포시 금정동 주공1단지 59㎡(복/3/1)	4	43000
20241231	경기도	안양시 동안구	안양시 동안구 비산동 더포레스트힐 59㎡(계/3/1)	4	43000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 주공(율목주공) 59㎡(계/3/1)	4	43000
20241231	경기도	수원시 권선구	수원시 권선구 호매실동 호매실스위첸 59㎡(계/3/2)	4	42000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 매탄권선역리버파크 59㎡(계/3/2)	4	42000
20241231	경기도	수원시 권선구	수원시 권선구 오목천동 오목천역서희스타힐스 59㎡(계/3/2)	4	42000
20241231	경기도	수원시 권선구	수원시 권선구 호매실동 호매실13단지 59㎡(계/3/2)	4	42000
20241231	경기도	수원시 권선구	수원시 권선구 구운동 코오롱하늘채 59㎡(계/3/1)	4	42000
20241231	경기도	수원시 권선구	수원시 권선구 구운동 성원 59㎡(계/3/1)	4	42000
20241231	경기도	의왕시	의왕시 포일동 동부새롬 59㎡(복/2/1)	4	42000
20241231	경기도	군포시	군포시 산본동 금강주공9단지2차 58㎡(복/3/1)	4	42000
20241231	경기도	안양시 만안구	안양시 만안구 박달동 한라비발디 59㎡(계/3/1)	4	42000
20241231	경기도	군포시	군포시 당동 무지개마을대림 59㎡(계/3/2)	4	42000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 호계효성 59㎡(복/2/1)	4	42000
20241231	경기도	의왕시	의왕시 오전동 성원이화2차 59㎡(계/3/1)	4	41500
20241231	경기도	의왕시	의왕시 오전동 성원이화1차 59㎡(계/3/1)	4	41500
20241231	경기도	수원시 팔달구	수원시 팔달구 인계동 인계한양수자인(주상복합) 59㎡(계/3/2)	4	41000
20241231	경기도	군포시	군포시 당동 주공4단지 59㎡(계/3/1)	4	41000
20241231	경기도	의왕시	의왕시 포일동 한일나래 59㎡(복/3/1)	4	41000
20241231	경기도	군포시	군포시 산본동 금강주공9단지2차 58㎡(복/2/1)	4	41000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 화서역현대벽산 59㎡(계/2/1)	4	41000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 청명마을주공 59㎡(계/3/1)	4	40500
20241231	경기도	의왕시	의왕시 오전동 신원수선화 59㎡(계/3/1)	4	40500
20241231	경기도	수원시 권선구	수원시 권선구 입북동 서수원레이크푸르지오2단지 59㎡(계/3/2)	4	40000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 수리산힐스테이트 59㎡(계/3/2)	4	40000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 영통포레파크원 59㎡(계/3/1)	4	40000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 경남아너스빌 59㎡(계/3/2)	4	40000
20241231	경기도	하남시	하남시 덕풍동 덕풍서해 59㎡(복/2/1)	4	40000
20241231	경기도	광명시	광명시 광명동 광명신원 59㎡(복/3/1)	4	40000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 권선상록3단지 59㎡(계/3/1)	4	40000
20241231	경기도	수원시 장안구	수원시 장안구 천천동 비단마을신명 59㎡(계/3/2)	4	40000
20241231	경기도	수원시 권선구	수원시 권선구 구운동 일월청구 59㎡(계/2/1)	4	40000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 쌍용 59㎡(계/3/1)	4	40000
20241231	경기도	수원시 영통구	수원시 영통구 망포동 늘푸른벽산 59㎡(계/3/2)	4	40000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 화서역현대벽산 59㎡(계/3/2)	4	40000
20241231	경기도	군포시	군포시 금정동 율곡주공3단지 58㎡(복/2/1)	4	40000
20241231	경기도	의왕시	의왕시 삼동 부곡대우이안 59㎡(계/3/2)	4	40000
20241231	경기도	안양시 동안구	안양시 동안구 비산동 성원 59㎡(복/3/1)	4	40000
20241231	경기도	수원시 장안구	수원시 장안구 천천동 천천삼성래미안 59㎡(계/3/2)	4	40000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 냉천현대 59㎡(복/3/1)	3.5	39500
20241231	경기도	광명시	광명시 광명동 광명중앙하이츠1차 56㎡(복/3/1)	3.5	39000
20241231	경기도	안양시 만안구	안양시 만안구 박달동 벽산 59㎡(계/3/1)	3.5	39000
20241231	경기도	군포시	군포시 당동 주공2단지 59㎡(계/3/1)	3.5	39000
20241231	경기도	수원시 권선구	수원시 권선구 오목천동 남광하우스토리1차 59㎡(계/3/2)	3.5	39000
20241231	경기도	성남시 중원구	성남시 중원구 상대원동 산성 59㎡(계/3/1)	3.5	39000
20241231	경기도	수원시 권선구	수원시 권선구 평동 평동동남 59㎡(계/3/1)	3.5	39000
20241231	경기도	군포시	군포시 금정동 주공1단지 58㎡(복/2/1)	3.5	39000
20241231	경기도	군포시	군포시 산본동 우륵주공7단지 58㎡(복/2/1)	3.5	39000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 청솔마을한라 59㎡(계/2/1)	3.5	39000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 벽적골8단지주공 59㎡(계/3/1)	3.5	39000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 꽃뫼노을마을대동 59㎡(계/3/2)	3.5	39000
20241231	경기도	수원시 영통구	수원시 영통구 매탄동 극동 59㎡(계/3/2)	3.5	39000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 백설마을5단지삼환나우빌 59㎡(계/3/2)	3.5	38700
20241231	경기도	수원시 장안구	수원시 장안구 율전동 삼성1단지 59㎡(계/3/1)	3.5	38500
20241231	경기도	의왕시	의왕시 오전동 신미주해당화 59㎡(계/3/1)	3.5	38500
20241231	경기도	안양시 만안구	안양시 만안구 안양동 수리산현대홈타운1단지 59㎡(계/3/1)	3.5	38000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 수리산현대홈타운1단지 59㎡(계/3/2)	3.5	38000
20241231	경기도	구리시	구리시 수택동 원일 58㎡(계/2/1)	3.5	38000
20241231	경기도	수원시 권선구	수원시 권선구 호매실동 호매실스타힐스 59㎡(계/3/2)	3.5	38000
20241231	경기도	수원시 권선구	수원시 권선구 오목천동 오목천푸르지오1단지 59㎡(계/3/2)	3.5	38000
20241231	경기도	의왕시	의왕시 삼동 효성청솔 59㎡(계/3/1)	3.5	38000
20241231	경기도	군포시	군포시 산본동 덕유주공8단지 58㎡(복/3/1)	3.5	38000
20241231	경기도	군포시	군포시 금정동 다산주공3단지 58㎡(복/2/1)	3.5	38000
20241231	경기도	군포시	군포시 금정동 다산주공3단지 59㎡(복/3/1)	3.5	38000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 신성신안쌍용진흥 59㎡(계/3/1)	3.5	38000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 화서역현대벽산 59㎡(계/3/1)	3.5	38000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 신나무실5단지주공 59㎡(계/3/1)	3.5	37500
20241231	경기도	수원시 영통구	수원시 영통구 영통동 쌍용 59㎡(계/2/1)	3.5	37500
20241231	경기도	군포시	군포시 당동 덕산 59㎡(계/3/2)	3.5	37000
20241231	경기도	광명시	광명시 광명동 광명중앙하이츠2차 56㎡(복/3/1)	3.5	37000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 삼성 59㎡(복/3/1)	3.5	37000
20241231	경기도	안양시 만안구	안양시 만안구 안양동 성원1차 59㎡(복/3/1)	3.5	37000
20241231	경기도	군포시	군포시 산본동 개나리주공13단지 59㎡(복/3/1)	3.5	37000
20241231	경기도	안양시 동안구	안양시 동안구 호계동 호계현대 59㎡(계/3/1)	3.5	37000
20241231	경기도	안양시 만안구	안양시 만안구 박달동 대림한숲타운 59㎡(계/3/1)	3.5	37000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 백설마을5단지현대.코오롱 59㎡(계/3/1)	3.5	37000
20241231	경기도	수원시 영통구	수원시 영통구 망포동 동수원쌍용스윗닷홈2차 59㎡(계/3/2)	3.5	36000
20241231	경기도	수원시 영통구	수원시 영통구 망포동 망포쌍용에듀파크 59㎡(계/3/2)	3.5	36000
20241231	경기도	광명시	광명시 소하동 미도3차 59㎡(복/2/1)	3.5	36000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 신명한국 59㎡(계/3/1)	3.5	36000
20241231	경기도	수원시 장안구	수원시 장안구 천천동 삼호진덕 59㎡(계/3/1)	3.5	36000
20241231	경기도	수원시 권선구	수원시 권선구 고색동 우림필유 59㎡(계/3/2)	3.5	36000
20241231	경기도	안양시 만안구	안양시 만안구 박달동 신한 60㎡(계/3/1)	3.5	36000
20241231	경기도	안양시 만안구	안양시 만안구 석수동 무림 56㎡(계/2/1)	3.5	36000
20241231	경기도	의왕시	의왕시 오전동 진달래 59㎡(복/3/1)	3.5	36000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 북수원리버파크 59㎡(계/3/2)	3.5	36000
20241231	경기도	수원시 영통구	수원시 영통구 영통동 영통센트럴파크뷰 59㎡(계/3/1)	3.5	36000
20241231	경기도	수원시 장안구	수원시 장안구 정자동 꽃뫼노을마을대동 59㎡(계/2/1)	3.5	36000
20241231	경기도	의왕시	의왕시 오전동 매화 59㎡(복/3/1)	3.5	36000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 우남1차 59㎡(계/2/1)	3.5	36000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 우남1차 59㎡(계/3/2)	3.5	35500
20241231	경기도	수원시 영통구	수원시 영통구 이의동 광교아르데코(실버주택) 57㎡(계/2/2)	3.5	35000
20241231	경기도	수원시 팔달구	수원시 팔달구 우만동 선경 59㎡(복/2/1)	3.5	35000
20241231	경기도	수원시 장안구	수원시 장안구 율전동 신일 59㎡(계/3/1)	3.5	35000
20241231	경기도	수원시 장안구	수원시 장안구 천천동 현대 59㎡(계/3/1)	3.5	35000
20241231	경기도	수원시 권선구	수원시 권선구 오목천동 오목천푸르지오2단지 59㎡(계/3/2)	3.5	35000
20241231	경기도	군포시	군포시 산본동 개나리주공13단지 58㎡(복/3/1)	3.5	35000
20241231	경기도	의왕시	의왕시 삼동 새천년미주 59㎡(계/3/1)	3.5	35000
20241231	경기도	수원시 권선구	수원시 권선구 권선동 권선3주공1단지 59㎡(계/3/2)	3.5	35000
20241231	경기도	수원시 영통구	수원시 영통구 매탄동 매탄레이크파크 59㎡(계/3/1)	3.5	35000
